date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:51:40	4877/4877	---M--	200	added ('OK')	image/png	etag:%22130d-61f7872986d35%22	https://mannatthemes.com/rizz/default/assets/images/logos/lang-logo/onedrive.png	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/images/logos/lang-logo/onedrive.png	(from https://mannatthemes.com/rizz/default/advanced-files.html)
22:51:40	3705/3705	---M--	200	added ('OK')	image/png	etag:%22e79-61f7872986d35%22	https://mannatthemes.com/rizz/default/assets/images/logos/lang-logo/server.png	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/images/logos/lang-logo/server.png	(from https://mannatthemes.com/rizz/default/advanced-files.html)
22:51:41	4220/4220	---M-Z	200	added ('OK')	text/css	etag:%22107c-61f78729928b5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/nouislider/nouislider.min.css	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/libs/nouislider/nouislider.min.css	(from https://mannatthemes.com/rizz/default/advanced-rangeslider.html)
22:51:41	27118/27118	---M-Z	200	added ('OK')	text/javascript	etag:%2269ee-61f78729928b5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/nouislider/nouislider.min.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/libs/nouislider/nouislider.min.js	(from https://mannatthemes.com/rizz/default/advanced-rangeslider.html)
22:51:42	2235/2235	---M-Z	200	added ('OK')	text/javascript	etag:%228bb-61f787299f3d5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/wnumb/wNumb.min.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/libs/wnumb/wNumb.min.js	(from https://mannatthemes.com/rizz/default/advanced-rangeslider.html)
22:51:42	2968/2968	---M-Z	200	added ('OK')	text/javascript	etag:%22b98-61f7872988c75-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/ui-slider.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/js/pages/ui-slider.js	(from https://mannatthemes.com/rizz/default/advanced-rangeslider.html)
22:51:43	149998/149998	---M-Z	200	added ('OK')	text/css	etag:%22249ee-61f7872998675-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/starability/starability-css/starability-all.css	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/libs/starability/starability-css/starability-all.css	(from https://mannatthemes.com/rizz/default/advanced-ratings.html)
22:51:44	150651/150651	---M--	200	added ('OK')	image/jpeg	etag:%2224c7b-61f787297ffd5%22	https://mannatthemes.com/rizz/default/assets/images/extra/dashboards/dastyle.jpg	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/images/extra/dashboards/dastyle.jpg	(from https://mannatthemes.com/rizz/default/advanced-ribbons.html)
22:51:44	155221/155221	---M--	200	added ('OK')	image/jpeg	etag:%2225e55-61f787297ffd5%22	https://mannatthemes.com/rizz/default/assets/images/extra/dashboards/crovex.jpg	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/images/extra/dashboards/crovex.jpg	(from https://mannatthemes.com/rizz/default/advanced-ribbons.html)
22:51:46	134222/134222	---M--	200	added ('OK')	image/jpeg	etag:%2220c4e-61f787297ffd5%22	https://mannatthemes.com/rizz/default/assets/images/extra/dashboards/frogetor.jpg	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/images/extra/dashboards/frogetor.jpg	(from https://mannatthemes.com/rizz/default/advanced-ribbons.html)
22:51:46	23720/23720	---M-Z	200	added ('OK')	text/css	etag:%225ca8-61f7872998675-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/sweetalert2/sweetalert2.min.css	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/libs/sweetalert2/sweetalert2.min.css	(from https://mannatthemes.com/rizz/default/advanced-sweetalerts.html)
22:51:46	144879/144879	---M--	200	added ('OK')	image/jpeg	etag:%22235ef-61f787297ffd5%22	https://mannatthemes.com/rizz/default/assets/images/extra/dashboards/metrica.jpg	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/images/extra/dashboards/metrica.jpg	(from https://mannatthemes.com/rizz/default/advanced-ribbons.html)
22:51:46	71750/71750	---M-Z	200	added ('OK')	text/css	etag:%2211846-61f7872988c75-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/animate.css/animate.min.css	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/libs/animate.css/animate.min.css	(from https://mannatthemes.com/rizz/default/advanced-sweetalerts.html)
22:51:47	52237/52237	---M-Z	200	added ('OK')	text/javascript	etag:%22cc0d-61f7872998675-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/sweetalert2/sweetalert2.min.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/libs/sweetalert2/sweetalert2.min.js	(from https://mannatthemes.com/rizz/default/advanced-sweetalerts.html)
22:51:47	5601/5601	---M-Z	200	added ('OK')	text/javascript	etag:%2215e1-61f7872988c75-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/sweet-alert.init.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/js/pages/sweet-alert.init.js	(from https://mannatthemes.com/rizz/default/advanced-sweetalerts.html)
22:51:48	490/490	---M-Z	200	added ('OK')	text/javascript	etag:%221ea-61f7872988c75-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/toast.init.js	C:/Users/texauce/Desktop/bien_immobilier/template%20ro/dasbord_template_faciloyer/mannatthemes.com/rizz/default/assets/js/pages/toast.init.js	(from https://mannatthemes.com/rizz/default/advanced-toasts.html)
